Family ID,Member ID,Transaction Date,Category,Amount,Income,Savings,Monthly Expenses,Loan Payments,Credit Card Spending,Dependents,Financial Goals Met (%)
FAM111,FAM111_Member3,09-10-2024,Groceries,107.02,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member3,03-10-2024,Healthcare,60.79,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member3,31-10-2024,Food,499.72,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member3,18-10-2024,Travel,60.75,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member3,01-10-2024,Entertainment,461.6,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member3,23-10-2024,Travel,123.41,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member3,11-10-2024,Travel,66.76,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member3,28-10-2024,Healthcare,337.57,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member3,10-10-2024,Entertainment,230.71,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member3,17-10-2024,Entertainment,212.89,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member3,19-10-2024,Travel,144.7,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member3,02-10-2024,Food,499.67,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member3,13-10-2024,Education,59.04,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member3,22-10-2024,Food,256.63,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member3,17-10-2024,Utilities,43.91,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member3,07-10-2024,Groceries,138.71,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member3,26-10-2024,Entertainment,383.83,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member4,09-10-2024,Entertainment,242.16,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member4,31-10-2024,Food,84.71,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member4,11-10-2024,Travel,488.59,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member4,20-10-2024,Entertainment,397.37,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member4,15-10-2024,Travel,141.19,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member4,08-10-2024,Utilities,430.35,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member4,30-10-2024,Education,140.11,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member4,20-10-2024,Travel,294.51,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member4,30-10-2024,Healthcare,230.39,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member4,20-10-2024,Utilities,131,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member4,04-10-2024,Travel,122.09,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member4,24-10-2024,Healthcare,151.58,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member4,06-10-2024,Food,318.74,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member4,31-10-2024,Entertainment,44.7,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member4,27-10-2024,Education,18.29,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member4,06-10-2024,Education,381.95,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member4,15-10-2024,Entertainment,124.53,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member5,23-10-2024,Travel,282.7,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member5,12-10-2024,Education,463.48,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member5,13-10-2024,Utilities,52.92,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member5,27-10-2024,Groceries,49.79,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member5,18-10-2024,Healthcare,208.96,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member5,11-10-2024,Entertainment,209.43,62087,48780,4329,160,1018,3,84
FAM111,FAM111_Member5,04-10-2024,Utilities,167.84,62087,48780,4329,160,1018,3,84
FAM112,FAM112_Member1,02-10-2024,Education,466.2,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member1,01-10-2024,Groceries,147.64,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member1,10-10-2024,Healthcare,206,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member1,20-10-2024,Entertainment,439.64,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member1,13-10-2024,Food,321.43,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member1,19-10-2024,Food,264.22,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member1,09-10-2024,Healthcare,133.64,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member1,03-10-2024,Education,15.94,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member1,21-10-2024,Utilities,208.59,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member1,04-10-2024,Groceries,494.23,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member1,30-10-2024,Education,400.99,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member1,01-10-2024,Food,45.19,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member1,16-10-2024,Food,432.2,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member1,21-10-2024,Education,163.47,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member1,30-10-2024,Entertainment,301.8,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member1,26-10-2024,Utilities,409.78,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member1,30-10-2024,Groceries,227.63,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member2,04-10-2024,Groceries,226.75,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member2,19-10-2024,Travel,381.86,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member2,27-10-2024,Groceries,496.42,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member2,09-10-2024,Healthcare,21.58,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member2,30-10-2024,Groceries,141.34,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member2,10-10-2024,Groceries,472.96,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member2,26-10-2024,Entertainment,173.75,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member2,19-10-2024,Education,229.39,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member3,08-10-2024,Utilities,336.14,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member3,17-10-2024,Entertainment,335.16,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member3,24-10-2024,Education,492.61,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member3,30-10-2024,Entertainment,193.27,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member3,06-10-2024,Utilities,288.1,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member3,04-10-2024,Education,390.32,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member3,01-10-2024,Food,113.45,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member3,08-10-2024,Entertainment,129.46,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member3,01-10-2024,Food,37.15,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member3,20-10-2024,Travel,400.51,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member3,19-10-2024,Utilities,198.52,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member3,13-10-2024,Entertainment,115.08,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member4,23-10-2024,Groceries,479.05,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member4,20-10-2024,Education,327.32,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member4,15-10-2024,Utilities,60.85,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member4,15-10-2024,Utilities,481.15,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member4,28-10-2024,Entertainment,384.04,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member4,23-10-2024,Utilities,143.79,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member4,16-10-2024,Travel,364.16,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member4,30-10-2024,Utilities,398.46,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member4,26-10-2024,Healthcare,413.11,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member4,28-10-2024,Healthcare,194.3,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member4,11-10-2024,Travel,129.36,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member4,20-10-2024,Utilities,434.22,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member4,22-10-2024,Food,200.13,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member4,15-10-2024,Travel,55.32,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member4,23-10-2024,Groceries,495.61,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member4,31-10-2024,Utilities,144,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member4,07-10-2024,Food,70.94,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,16-10-2024,Healthcare,201.35,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,30-10-2024,Groceries,220.91,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,12-10-2024,Entertainment,284.02,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,04-10-2024,Education,437.63,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,27-10-2024,Entertainment,236.63,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,05-10-2024,Groceries,441.61,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,04-10-2024,Education,76.76,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,01-10-2024,Education,351.77,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,19-10-2024,Healthcare,310.05,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,30-10-2024,Entertainment,377.56,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,13-10-2024,Entertainment,206.32,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,27-10-2024,Healthcare,272.21,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,20-10-2024,Education,17.63,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,31-10-2024,Entertainment,334.68,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,21-10-2024,Travel,170.55,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,16-10-2024,Groceries,425.01,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,08-10-2024,Healthcare,361.5,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,09-10-2024,Travel,74.84,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,23-10-2024,Food,491.27,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,24-10-2024,Healthcare,492.93,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,13-10-2024,Travel,295.76,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,05-10-2024,Entertainment,167.86,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,20-10-2024,Food,427.6,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,02-10-2024,Entertainment,21.69,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,30-10-2024,Utilities,200.82,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,02-10-2024,Groceries,33.48,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,03-10-2024,Food,479.63,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,27-10-2024,Groceries,336.94,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member5,24-10-2024,Groceries,50.75,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member6,14-10-2024,Groceries,213.49,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member6,28-10-2024,Healthcare,235.24,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member6,18-10-2024,Entertainment,396.01,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member6,31-10-2024,Food,376.02,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member6,21-10-2024,Healthcare,50.13,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member6,31-10-2024,Groceries,429.15,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member6,01-10-2024,Groceries,339.57,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member6,18-10-2024,Healthcare,78.57,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member6,25-10-2024,Utilities,270.12,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member6,10-10-2024,Travel,486.04,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member6,27-10-2024,Healthcare,316,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member6,25-10-2024,Travel,346.43,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member6,29-10-2024,Travel,411.76,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member6,28-10-2024,Education,244.25,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member6,07-10-2024,Travel,466.76,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member7,02-10-2024,Entertainment,336,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member7,17-10-2024,Groceries,251.96,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member7,29-10-2024,Education,474.86,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member7,08-10-2024,Travel,496.01,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member7,28-10-2024,Entertainment,485.02,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member7,24-10-2024,Education,44.4,51417,4550,6084,4716,1623,5,54
FAM112,FAM112_Member7,05-10-2024,Utilities,494.03,51417,4550,6084,4716,1623,5,54
FAM113,FAM113_Member1,17-10-2024,Healthcare,76.74,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,05-10-2024,Groceries,211.22,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,25-10-2024,Groceries,267.87,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,13-10-2024,Food,150.84,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,16-10-2024,Education,40.93,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,21-10-2024,Travel,487.63,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,08-10-2024,Food,24.24,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,07-10-2024,Education,138.28,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,04-10-2024,Travel,317.62,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,20-10-2024,Utilities,217.54,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,07-10-2024,Entertainment,457.4,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,20-10-2024,Healthcare,42.4,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,28-10-2024,Education,222.93,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,01-10-2024,Food,129.47,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,08-10-2024,Food,292.93,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,03-10-2024,Travel,290.07,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,08-10-2024,Travel,98.05,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,11-10-2024,Utilities,396.31,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,18-10-2024,Utilities,443.9,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,21-10-2024,Food,207.14,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,15-10-2024,Groceries,95.65,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,29-10-2024,Healthcare,127.8,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,19-10-2024,Entertainment,306.46,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,20-10-2024,Healthcare,167.23,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,28-10-2024,Utilities,468.78,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,11-10-2024,Utilities,454.43,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,14-10-2024,Food,136.06,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,10-10-2024,Travel,264.92,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member1,25-10-2024,Utilities,402.7,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,21-10-2024,Education,385.7,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,24-10-2024,Healthcare,223.15,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,04-10-2024,Food,486.28,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,04-10-2024,Groceries,161.46,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,08-10-2024,Utilities,32.7,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,09-10-2024,Groceries,306.45,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,17-10-2024,Groceries,167.03,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,16-10-2024,Education,51.73,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,11-10-2024,Entertainment,354.22,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,20-10-2024,Travel,333.36,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,23-10-2024,Groceries,387.75,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,30-10-2024,Education,352.31,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,06-10-2024,Food,245.93,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,16-10-2024,Healthcare,35.54,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,30-10-2024,Entertainment,292.79,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,23-10-2024,Utilities,17.75,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,24-10-2024,Entertainment,477.72,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,31-10-2024,Utilities,239.3,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,04-10-2024,Education,97.5,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,24-10-2024,Education,203.68,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,01-10-2024,Utilities,81.42,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,11-10-2024,Healthcare,155.51,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,18-10-2024,Food,13.29,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,20-10-2024,Entertainment,178.9,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,20-10-2024,Healthcare,288.21,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,16-10-2024,Education,387.09,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,24-10-2024,Education,485.38,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member2,26-10-2024,Healthcare,105.83,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member3,16-10-2024,Food,293.65,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member3,25-10-2024,Entertainment,43.05,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member3,31-10-2024,Travel,409.9,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member3,09-10-2024,Travel,231.21,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member3,22-10-2024,Groceries,46.01,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member3,16-10-2024,Travel,116.12,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member3,13-10-2024,Education,15.81,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member3,23-10-2024,Healthcare,218.59,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member3,31-10-2024,Entertainment,202.54,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member3,21-10-2024,Education,432.79,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member3,04-10-2024,Groceries,88.55,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member3,31-10-2024,Healthcare,152.92,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member3,28-10-2024,Utilities,110.59,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member3,01-10-2024,Food,17.06,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member3,02-10-2024,Entertainment,204.98,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member3,08-10-2024,Groceries,374.13,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,23-10-2024,Utilities,293.24,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,06-10-2024,Travel,133.85,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,21-10-2024,Healthcare,78.26,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,15-10-2024,Utilities,481.16,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,27-10-2024,Food,93.93,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,04-10-2024,Groceries,445.11,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,22-10-2024,Travel,265.63,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,07-10-2024,Groceries,94.16,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,15-10-2024,Utilities,360.97,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,12-10-2024,Food,460.63,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,18-10-2024,Entertainment,83.18,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,01-10-2024,Education,75.53,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,03-10-2024,Healthcare,230.1,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,01-10-2024,Healthcare,154.51,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,18-10-2024,Education,134.16,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,22-10-2024,Groceries,224.06,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,23-10-2024,Utilities,250.13,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,23-10-2024,Education,383.4,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,07-10-2024,Travel,203.82,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,03-10-2024,Utilities,316.11,90589,45129,2266,3116,686,2,41
FAM113,FAM113_Member4,24-10-2024,Entertainment,183.21,90589,45129,2266,3116,686,2,41
FAM114,FAM114_Member1,22-10-2024,Travel,19.55,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member1,31-10-2024,Entertainment,443.65,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member1,02-10-2024,Healthcare,66.26,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member1,10-10-2024,Travel,273.51,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member1,09-10-2024,Travel,73.16,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member1,14-10-2024,Utilities,111.92,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member1,02-10-2024,Groceries,112.8,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member2,15-10-2024,Utilities,73.21,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member2,11-10-2024,Groceries,85.23,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member2,21-10-2024,Healthcare,123.15,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member2,23-10-2024,Utilities,338.14,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member2,22-10-2024,Utilities,439.81,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,09-10-2024,Utilities,497.92,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,11-10-2024,Food,110.31,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,04-10-2024,Education,386.08,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,05-10-2024,Food,478.78,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,01-10-2024,Food,307.01,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,28-10-2024,Education,357.64,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,08-10-2024,Groceries,216.79,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,29-10-2024,Food,218.87,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,13-10-2024,Food,283.49,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,24-10-2024,Travel,159.72,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,08-10-2024,Utilities,430.48,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,09-10-2024,Entertainment,146.44,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,09-10-2024,Groceries,472.01,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,13-10-2024,Groceries,223.59,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,09-10-2024,Healthcare,237.51,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,01-10-2024,Travel,277.83,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,10-10-2024,Food,369.85,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,18-10-2024,Groceries,58.93,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,24-10-2024,Travel,56.54,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,14-10-2024,Entertainment,79.92,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,31-10-2024,Education,416.77,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,06-10-2024,Healthcare,11.76,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,05-10-2024,Entertainment,56.99,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,12-10-2024,Groceries,165.75,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member3,01-10-2024,Travel,308.82,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member4,14-10-2024,Healthcare,290.84,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member4,23-10-2024,Education,58.37,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member4,24-10-2024,Food,105.62,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member4,11-10-2024,Food,89.59,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member4,11-10-2024,Entertainment,88.3,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member4,08-10-2024,Travel,89.7,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member4,22-10-2024,Food,490.01,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member4,30-10-2024,Groceries,168.94,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member4,27-10-2024,Healthcare,104.62,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member4,15-10-2024,Travel,228.08,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member4,10-10-2024,Utilities,181.42,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member4,09-10-2024,Travel,38.06,79735,43824,2939,3907,723,4,52
FAM114,FAM114_Member4,23-10-2024,Food,359.42,79735,43824,2939,3907,723,4,52
